ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
4,1410,0,0,0,comm_only,0,0,0,256,6.29828,415,1410,True,511.6,127.9,100,4
4,1410,1024,4096,4096,gemm_only,128,2,64.0,256,0.23467,11378,1410,True,1348.9,337.22,103,4
4,1410,1024,4096,4096,serial,128,2,64.0,256,6.50253,102,1410,True,552.5,138.12,3,4
4,1410,1024,4096,4096,concurrent,128,2,64.0,256,6.40134,410,1410,True,555.2,138.81,101,4
4,1410,2048,4096,4096,gemm_only,256,3,85.33,256,0.34727,7932,1335,False,1598.0,399.49,107,4
4,1410,2048,4096,4096,serial,256,3,85.33,256,6.62571,290,1410,True,596.1,149.01,66,4
4,1410,2048,4096,4096,concurrent,256,3,85.33,256,6.42327,409,1410,True,593.5,148.36,101,4
4,1410,4096,4096,4096,gemm_only,512,5,102.4,256,0.58888,4898,1245,False,1601.4,400.36,113,4
4,1410,4096,4096,4096,serial,512,5,102.4,256,6.82407,315,1410,True,663.8,165.94,77,4
4,1410,4096,4096,4096,concurrent,512,5,102.4,256,6.44747,408,1410,True,669.9,167.46,101,4
4,1410,1024,8192,8192,gemm_only,512,5,102.4,256,0.60889,4698,1245,False,1594.7,398.69,113,4
4,1410,1024,8192,8192,serial,512,5,102.4,256,6.84636,261,1410,True,673.7,168.43,59,4
4,1410,1024,8192,8192,concurrent,512,5,102.4,256,6.45632,407,1410,True,671.7,167.92,101,4
4,1410,2048,8192,8192,gemm_only,512,5,102.4,256,1.13328,2560,1200,False,1612.7,403.17,114,4
4,1410,2048,8192,8192,serial,512,5,102.4,256,7.30983,300,1410,True,786.5,196.63,79,4
4,1410,2048,8192,8192,concurrent,512,5,102.4,256,6.53146,404,1410,True,818.7,204.69,102,4
4,1410,8192,8192,8192,gemm_only,2048,19,107.79,256,4.31339,682,1170,False,1609.0,402.25,116,4
4,1410,8192,8192,8192,serial,2048,19,107.79,256,10.11854,229,1410,True,1225.4,306.34,85,4
4,1410,8192,8192,8192,concurrent,2048,19,107.79,256,7.0527,345,1365,False,1569.6,392.39,91,4
4,1200,0,0,0,comm_only,0,0,0,256,7.23755,361,1200,True,439.7,109.93,100,4
4,1200,1024,4096,4096,gemm_only,128,2,64.0,256,0.27139,9755,1200,True,890.6,222.65,102,4
4,1200,1024,4096,4096,serial,128,2,64.0,256,7.48411,118,1200,True,459.6,114.9,14,4
4,1200,1024,4096,4096,concurrent,128,2,64.0,256,7.35483,358,1200,True,456.0,114.0,101,4
4,1200,2048,4096,4096,gemm_only,256,3,85.33,256,0.39142,6758,1200,True,1111.2,277.81,101,4
4,1200,2048,4096,4096,serial,256,3,85.33,256,7.60217,97,1200,True,479.5,119.87,7,4
4,1200,2048,4096,4096,concurrent,256,3,85.33,256,7.36729,356,1200,True,478.0,119.49,101,4
4,1200,4096,4096,4096,gemm_only,512,5,102.4,256,0.63147,4195,1200,True,1312.0,328.0,102,4
4,1200,4096,4096,4096,serial,512,5,102.4,256,7.85275,112,1200,True,515.4,128.84,14,4
4,1200,4096,4096,4096,concurrent,512,5,102.4,256,7.40492,355,1200,True,518.2,129.54,101,4
4,1200,1024,8192,8192,gemm_only,512,5,102.4,256,0.65221,4044,1200,True,1303.0,325.75,101,4
4,1200,1024,8192,8192,serial,512,5,102.4,256,7.87408,96,1200,True,506.6,126.65,8,4
4,1200,1024,8192,8192,concurrent,512,5,102.4,256,7.40212,355,1200,True,523.3,130.81,101,4
4,1200,2048,8192,8192,gemm_only,512,5,102.4,256,1.20063,2194,1200,True,1346.2,336.54,101,4
4,1200,2048,8192,8192,serial,512,5,102.4,256,8.42247,140,1200,True,587.7,146.94,29,4
4,1200,2048,8192,8192,concurrent,512,5,102.4,256,7.47386,352,1200,True,597.9,149.48,101,4
4,1200,8192,8192,8192,gemm_only,2048,19,107.79,256,4.44951,587,1200,True,1444.3,361.07,100,4
4,1200,8192,8192,8192,serial,2048,19,107.79,256,11.72189,221,1200,True,835.3,208.83,99,4
4,1200,8192,8192,8192,concurrent,2048,19,107.79,256,7.87503,310,1200,True,1072.8,268.2,92,4
4,900,0,0,0,comm_only,0,0,0,256,9.31139,278,900,True,382.5,95.64,99,4
4,900,1024,4096,4096,gemm_only,128,2,64.0,256,0.35165,7557,900,True,630.0,157.49,102,4
4,900,1024,4096,4096,serial,128,2,64.0,256,9.63785,89,900,True,395.6,98.91,13,4
4,900,1024,4096,4096,concurrent,128,2,64.0,256,9.41842,278,900,True,394.1,98.52,100,4
4,900,2048,4096,4096,gemm_only,256,3,85.33,256,0.51094,5173,900,True,763.5,190.87,102,4
4,900,2048,4096,4096,serial,256,3,85.33,256,9.79814,99,900,True,402.4,100.61,19,4
4,900,2048,4096,4096,concurrent,256,3,85.33,256,9.45301,277,900,True,405.4,101.34,101,4
4,900,4096,4096,4096,gemm_only,512,5,102.4,256,0.8326,3158,900,True,874.4,218.6,101,4
4,900,4096,4096,4096,serial,512,5,102.4,256,10.1099,113,900,True,427.3,106.83,27,4
4,900,4096,4096,4096,concurrent,512,5,102.4,256,9.47455,275,900,True,432.0,108.0,100,4
4,900,1024,8192,8192,gemm_only,512,5,102.4,256,0.85644,3071,900,True,872.6,218.14,101,4
4,900,1024,8192,8192,serial,512,5,102.4,256,10.14223,96,900,True,430.7,107.67,19,4
4,900,1024,8192,8192,concurrent,512,5,102.4,256,9.48159,276,900,True,434.7,108.67,101,4
4,900,2048,8192,8192,gemm_only,512,5,102.4,256,1.58396,1654,900,True,889.9,222.46,101,4
4,900,2048,8192,8192,serial,512,5,102.4,256,10.85613,130,900,True,466.1,116.53,41,4
4,900,2048,8192,8192,concurrent,512,5,102.4,256,9.55871,272,900,True,482.7,120.67,100,4
4,900,8192,8192,8192,gemm_only,2048,19,107.79,256,5.89538,442,900,True,941.4,235.34,100,4
4,900,8192,8192,8192,serial,2048,19,107.79,256,15.16543,145,900,True,618.0,154.5,80,4
4,900,8192,8192,8192,concurrent,2048,19,107.79,256,10.03824,244,900,True,769.9,192.48,92,4
4,705,0,0,0,comm_only,0,0,0,256,11.60798,224,705,True,364.7,91.17,99,4
4,705,1024,4096,4096,gemm_only,128,2,64.0,256,0.44082,5973,705,True,545.1,136.29,101,4
4,705,1024,4096,4096,serial,128,2,64.0,256,12.04005,84,705,True,371.7,92.91,21,4
4,705,1024,4096,4096,concurrent,128,2,64.0,256,11.68537,224,705,True,374.4,93.59,100,4
4,705,2048,4096,4096,gemm_only,256,3,85.33,256,0.64396,4108,705,True,648.0,162.0,102,4
4,705,2048,4096,4096,serial,256,3,85.33,256,12.22003,91,705,True,383.1,95.79,26,4
4,705,2048,4096,4096,concurrent,256,3,85.33,256,11.74733,223,705,True,382.8,95.71,101,4
4,705,4096,4096,4096,gemm_only,512,5,102.4,256,1.05321,2499,705,True,733.1,183.27,101,4
4,705,4096,4096,4096,serial,512,5,102.4,256,12.64016,105,705,True,403.1,100.77,36,4
4,705,4096,4096,4096,concurrent,512,5,102.4,256,11.75817,223,705,True,404.7,101.18,101,4
