ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
32,0,8192,8192,8192,concurrent,2048,19,107.79,128,5.04852,584,1230,True,1588.9,397.23,117,4
48,0,1024,4096,4096,concurrent,128,2,64.0,128,1.1384,2193,1410,True,869.5,217.38,94,4
48,0,1024,8192,8192,concurrent,512,5,102.4,128,1.49394,2229,1410,True,1235.8,308.95,135,4
48,0,2048,4096,4096,concurrent,256,3,85.33,128,1.25012,2429,1410,True,1037.1,259.27,121,4
48,0,2048,8192,8192,concurrent,512,5,102.4,128,2.01941,1557,1395,True,1536.7,384.19,126,4
48,0,4096,4096,4096,concurrent,512,5,102.4,128,1.48123,2239,1410,True,1297.7,324.43,135,4
48,0,8192,8192,8192,concurrent,2048,19,107.79,128,5.16704,575,1245,True,1590.7,397.68,118,4
64,0,1024,4096,4096,concurrent,128,2,64.0,128,1.18054,2234,1410,True,862.4,215.61,101,4
64,0,1024,8192,8192,concurrent,512,5,102.4,128,1.55433,2039,1410,True,1235.0,308.76,128,4
64,0,2048,4096,4096,concurrent,256,3,85.33,128,1.30732,2531,1410,True,1023.3,255.83,135,4
64,0,2048,8192,8192,concurrent,512,5,102.4,128,2.04044,1513,1380,True,1543.9,385.97,124,4
64,0,4096,4096,4096,concurrent,512,5,102.4,128,1.54029,2102,1410,True,1263.7,315.92,131,4
64,0,8192,8192,8192,concurrent,2048,19,107.79,128,5.28118,561,1230,True,1595.8,398.94,118,4
