ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
22,705,2048,4096,4096,concurrent,256,3,85.33,256,3.4061,771,705,True,516.8,129.21,101,4
22,705,2048,8192,8192,concurrent,512,5,102.4,256,3.44942,615,705,True,731.3,182.83,76,4
22,705,4096,4096,4096,concurrent,512,5,102.4,256,3.42614,710,705,True,587.4,146.86,91,4
22,705,8192,8192,8192,concurrent,2048,19,107.79,256,9.23615,298,705,True,814.4,203.6,107,4
22,510,0,0,0,comm_only,0,0,0,256,3.87607,675,510,True,425.6,106.39,100,4
22,510,1024,4096,4096,concurrent,128,2,64.0,256,3.92929,671,510,True,454.9,113.72,101,4
22,510,1024,8192,8192,concurrent,512,5,102.4,256,3.98386,617,510,True,551.3,137.84,92,4
22,510,2048,4096,4096,concurrent,256,3,85.33,256,3.94447,599,510,True,485.9,121.47,88,4
22,510,2048,8192,8192,concurrent,512,5,102.4,256,4.55847,533,510,True,631.2,157.79,91,4
22,510,4096,4096,4096,concurrent,512,5,102.4,256,3.98122,609,510,True,549.0,137.25,90,4
22,510,8192,8192,8192,concurrent,2048,19,107.79,256,12.18209,223,510,True,670.8,167.69,105,4
22,300,0,0,0,comm_only,0,0,0,256,5.0684,513,300,True,402.7,100.68,99,4
22,300,1024,4096,4096,concurrent,128,2,64.0,256,5.1346,511,300,True,425.5,106.38,101,4
22,300,1024,8192,8192,concurrent,512,5,102.4,256,5.23856,469,300,True,498.5,124.62,92,4
22,300,2048,4096,4096,concurrent,256,3,85.33,256,5.16488,497,300,True,448.4,112.1,98,4
22,300,2048,8192,8192,concurrent,512,5,102.4,256,7.07329,409,300,True,525.1,131.27,114,4
22,300,4096,4096,4096,concurrent,512,5,102.4,256,5.22741,478,300,True,497.6,124.39,94,4
22,300,8192,8192,8192,concurrent,2048,19,107.79,256,20.11705,134,300,True,531.6,132.89,104,4
48,1410,0,0,0,comm_only,0,0,0,256,1.98542,1344,1410,True,684.8,171.19,102,4
48,1410,1024,4096,4096,concurrent,128,2,64.0,256,1.99945,1288,1410,True,812.3,203.07,98,4
48,1410,1024,8192,8192,concurrent,512,5,102.4,256,2.27367,1339,1410,True,1089.1,272.27,121,4
48,1410,2048,4096,4096,concurrent,256,3,85.33,256,2.01277,1304,1410,True,956.7,239.16,101,4
48,1410,2048,8192,8192,concurrent,512,5,102.4,256,2.77692,1166,1410,True,1357.6,339.39,131,4
48,1410,4096,4096,4096,concurrent,512,5,102.4,256,2.24796,1347,1410,True,1134.9,283.73,121,4
48,1410,8192,8192,8192,concurrent,2048,19,107.79,256,5.92936,515,1230,False,1611.9,402.99,122,4
48,1200,0,0,0,comm_only,0,0,0,256,2.02186,1320,1200,True,577.6,144.41,103,4
48,1200,1024,4096,4096,concurrent,128,2,64.0,256,2.04962,1254,1200,True,659.7,164.92,98,4
48,1200,1024,8192,8192,concurrent,512,5,102.4,256,2.38627,1278,1200,True,822.4,205.6,122,4
48,1200,2048,4096,4096,concurrent,256,3,85.33,256,2.0949,1251,1200,True,742.3,185.57,100,4
48,1200,2048,8192,8192,concurrent,512,5,102.4,256,2.97824,1083,1200,True,979.0,244.76,130,4
48,1200,4096,4096,4096,concurrent,512,5,102.4,256,2.37983,1100,1200,True,844.3,211.08,100,4
48,1200,8192,8192,8192,concurrent,2048,19,107.79,256,6.2371,460,1200,True,1307.7,326.92,113,4
48,900,0,0,0,comm_only,0,0,0,256,2.52378,1043,900,True,490.0,122.5,101,4
48,900,1024,4096,4096,concurrent,128,2,64.0,256,2.57461,998,900,True,545.4,136.35,98,4
48,900,1024,8192,8192,concurrent,512,5,102.4,256,3.02451,966,900,True,646.2,161.55,116,4
48,900,2048,4096,4096,concurrent,256,3,85.33,256,2.63194,961,900,True,597.0,149.25,96,4
48,900,2048,8192,8192,concurrent,512,5,102.4,256,3.79444,888,900,True,741.8,185.46,138,4
48,900,4096,4096,4096,concurrent,512,5,102.4,256,3.00647,1038,900,True,656.9,164.23,125,4
48,900,8192,8192,8192,concurrent,2048,19,107.79,256,8.14702,350,900,True,914.4,228.59,112,4
48,705,0,0,0,comm_only,0,0,0,256,3.07024,853,705,True,458.6,114.64,100,4
48,705,1024,4096,4096,concurrent,128,2,64.0,256,3.12222,824,705,True,504.6,126.14,98,4
48,705,1024,8192,8192,concurrent,512,5,102.4,256,3.70714,808,705,True,584.2,146.06,119,4
48,705,2048,4096,4096,concurrent,256,3,85.33,256,3.21361,817,705,True,546.1,136.54,101,4
48,705,2048,8192,8192,concurrent,512,5,102.4,256,4.67082,682,705,True,653.5,163.38,128,4
48,705,4096,4096,4096,concurrent,512,5,102.4,256,3.68119,826,705,True,591.8,147.95,121,4
48,705,8192,8192,8192,concurrent,2048,19,107.79,256,10.22515,280,705,True,774.4,193.6,113,4
48,510,0,0,0,comm_only,0,0,0,256,3.47566,756,510,True,438.1,109.54,101,4
48,510,1024,4096,4096,concurrent,128,2,64.0,256,3.52589,675,510,True,480.4,120.09,89,4
48,510,1024,8192,8192,concurrent,512,5,102.4,256,4.45528,646,510,True,535.8,133.94,113,4
48,510,2048,4096,4096,concurrent,256,3,85.33,256,3.78911,733,510,True,506.2,126.55,108,4
48,510,2048,8192,8192,concurrent,512,5,102.4,256,5.76577,509,510,True,583.2,145.81,116,4
48,510,4096,4096,4096,concurrent,512,5,102.4,256,4.42583,700,510,True,541.2,135.3,124,4
48,510,8192,8192,8192,concurrent,2048,19,107.79,256,13.6057,206,510,True,646.0,161.49,110,4
48,300,0,0,0,comm_only,0,0,0,256,3.60102,724,300,True,430.6,107.65,100,4
48,300,1024,4096,4096,concurrent,128,2,64.0,256,3.98885,632,300,True,457.4,114.36,96,4
48,300,1024,8192,8192,concurrent,512,5,102.4,256,5.60643,535,300,True,486.1,121.54,119,4
48,300,2048,4096,4096,concurrent,256,3,85.33,256,4.5222,579,300,True,469.7,117.44,100,4
48,300,2048,8192,8192,concurrent,512,5,102.4,256,8.06763,367,300,True,487.6,121.9,118,4
48,300,4096,4096,4096,concurrent,512,5,102.4,256,5.56055,533,300,True,487.9,121.98,117,4
48,300,8192,8192,8192,concurrent,2048,19,107.79,256,21.13617,129,300,True,498.2,124.54,106,4
64,1410,0,0,0,comm_only,0,0,0,256,1.99973,1321,1410,True,687.2,171.79,101,4
64,1410,1024,4096,4096,concurrent,128,2,64.0,256,2.05182,1285,1410,True,794.3,198.57,101,4
64,1410,1024,8192,8192,concurrent,512,5,102.4,256,2.41608,1339,1410,True,1029.5,257.37,131,4
64,1410,2048,4096,4096,concurrent,256,3,85.33,256,2.18007,1351,1410,True,895.2,223.79,117,4
64,1410,2048,8192,8192,concurrent,512,5,102.4,256,2.92806,1071,1410,True,1300.5,325.12,126,4
64,1410,4096,4096,4096,concurrent,512,5,102.4,256,2.40593,1306,1410,True,1061.5,265.38,126,4
64,1410,8192,8192,8192,concurrent,2048,19,107.79,256,6.03565,495,1275,False,1597.1,399.27,119,4
64,1200,0,0,0,comm_only,0,0,0,256,2.05905,1282,1200,True,577.1,144.27,101,4
64,1200,1024,4096,4096,concurrent,128,2,64.0,256,2.1252,1260,1200,True,641.4,160.35,103,4
64,1200,1024,8192,8192,concurrent,512,5,102.4,256,2.56383,1212,1200,True,784.9,196.22,125,4
64,1200,2048,4096,4096,concurrent,256,3,85.33,256,2.27038,1253,1200,True,697.9,174.48,112,4
64,1200,2048,8192,8192,concurrent,512,5,102.4,256,3.13916,981,1200,True,955.2,238.79,123,4
64,1200,4096,4096,4096,concurrent,512,5,102.4,256,2.54603,1272,1200,True,796.5,199.13,131,4
64,1200,8192,8192,8192,concurrent,2048,19,107.79,256,6.4266,437,1200,True,1304.7,326.19,110,4
64,900,0,0,0,comm_only,0,0,0,256,2.56355,1025,900,True,490.9,122.72,101,4
64,900,1024,4096,4096,concurrent,128,2,64.0,256,2.63431,997,900,True,534.6,133.66,101,4
64,900,1024,8192,8192,concurrent,512,5,102.4,256,3.22658,954,900,True,619.8,154.94,123,4
64,900,2048,4096,4096,concurrent,256,3,85.33,256,2.82392,982,900,True,569.0,142.26,108,4
64,900,2048,8192,8192,concurrent,512,5,102.4,256,4.00067,753,900,True,717.7,179.42,120,4
64,900,4096,4096,4096,concurrent,512,5,102.4,256,3.20875,1015,900,True,620.8,155.19,132,4
64,900,8192,8192,8192,concurrent,2048,19,107.79,256,8.35659,340,900,True,899.9,224.98,111,4
64,705,0,0,0,comm_only,0,0,0,256,3.12683,837,705,True,457.7,114.43,100,4
64,705,1024,4096,4096,concurrent,128,2,64.0,256,3.22205,788,705,True,492.9,123.22,97,4
64,705,1024,8192,8192,concurrent,512,5,102.4,256,3.99766,800,705,True,557.9,139.48,129,4
64,705,2048,4096,4096,concurrent,256,3,85.33,256,3.5083,819,705,True,518.8,129.7,113,4
64,705,2048,8192,8192,concurrent,512,5,102.4,256,4.99875,584,705,True,633.9,158.47,115,4
64,705,4096,4096,4096,concurrent,512,5,102.4,256,3.9999,812,705,True,558.3,139.57,132,4
64,705,8192,8192,8192,concurrent,2048,19,107.79,256,10.58158,265,705,True,758.3,189.57,110,4
64,510,0,0,0,comm_only,0,0,0,256,3.54225,747,510,True,439.6,109.89,102,4
64,510,1024,4096,4096,concurrent,128,2,64.0,256,3.78037,687,510,True,467.1,116.78,99,4
64,510,1024,8192,8192,concurrent,512,5,102.4,256,4.73763,651,510,True,521.4,130.34,124,4
64,510,2048,4096,4096,concurrent,256,3,85.33,256,4.09524,675,510,True,487.5,121.89,108,4
64,510,2048,8192,8192,concurrent,512,5,102.4,256,6.18996,486,510,True,563.3,140.84,120,4
64,510,4096,4096,4096,concurrent,512,5,102.4,256,4.70965,642,510,True,521.6,130.4,121,4
64,510,8192,8192,8192,concurrent,2048,19,107.79,256,13.83525,198,510,True,633.5,158.38,106,4
64,300,0,0,0,comm_only,0,0,0,256,3.64351,722,300,True,431.4,107.85,101,4
64,300,1024,4096,4096,concurrent,128,2,64.0,256,4.15567,683,300,True,449.5,112.39,111,4
64,300,1024,8192,8192,concurrent,512,5,102.4,256,5.96596,497,300,True,474.9,118.72,118,4
