ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
32,1410,0,0,0,comm_only,0,0,0,512,3.72188,698,1410,True,686.0,171.5,99,4
32,1410,1024,4096,4096,serial,128,2,64.0,512,3.93173,667,1410,True,734.6,183.65,101,4
32,1410,1024,4096,4096,concurrent,128,2,64.0,512,3.77095,694,1410,True,748.9,187.21,101,4
32,1410,2048,4096,4096,serial,256,3,85.33,512,4.02771,652,1410,True,782.5,195.63,101,4
32,1410,2048,4096,4096,concurrent,256,3,85.33,512,3.76965,691,1410,True,816.3,204.06,100,4
32,1410,4096,4096,4096,serial,512,5,102.4,512,4.23303,619,1410,True,882.5,220.61,101,4
32,1410,4096,4096,4096,concurrent,512,5,102.4,512,3.78264,672,1410,True,946.8,236.69,97,4
32,1410,1024,8192,8192,serial,512,5,102.4,512,4.2535,616,1410,True,894.9,223.72,100,4
32,1410,1024,8192,8192,concurrent,512,5,102.4,512,3.78539,670,1410,True,953.7,238.43,97,4
32,1410,2048,8192,8192,serial,512,5,102.4,512,4.71475,555,1410,True,1045.8,261.44,100,4
32,1410,2048,8192,8192,concurrent,512,5,102.4,512,3.8057,684,1410,True,1204.4,301.1,100,4
32,1410,8192,8192,8192,serial,2048,19,107.79,512,7.56343,346,1380,False,1546.5,386.63,100,4
32,1410,8192,8192,8192,concurrent,2048,19,107.79,512,6.39601,457,1290,False,1591.2,397.79,115,4
32,1200,0,0,0,comm_only,0,0,0,512,3.93364,665,1200,True,578.5,144.63,100,4
32,1200,1024,4096,4096,serial,128,2,64.0,512,4.17493,631,1200,True,601.6,150.4,101,4
32,1200,1024,4096,4096,concurrent,128,2,64.0,512,3.98714,679,1200,True,609.4,152.34,105,4
32,1200,2048,4096,4096,serial,256,3,85.33,512,4.28338,612,1200,True,629.1,157.28,100,4
32,1200,2048,4096,4096,concurrent,256,3,85.33,512,3.99288,679,1200,True,651.2,162.81,105,4
32,1200,4096,4096,4096,serial,512,5,102.4,512,4.51966,582,1200,True,687.5,171.87,101,4
