ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
32,1410,1024,4096,4096,concurrent,128,2,64.0,64,0.60851,4396,1410,True,1049.6,262.39,103,4
32,1410,1280,4096,4096,serial,160,2,80.0,64,0.75618,3584,1410,True,1028.5,257.13,105,4
32,1410,1280,4096,4096,concurrent,160,2,80.0,64,0.61866,4328,1410,True,1189.5,297.38,103,4
32,1410,1792,4096,4096,serial,224,3,74.67,64,0.85997,3127,1410,True,1094.9,273.72,104,4
32,1410,1792,4096,4096,concurrent,224,3,74.67,64,0.69114,4312,1410,True,1260.9,315.24,118,4
32,1410,2048,4096,4096,serial,256,3,85.33,64,0.85892,3146,1410,True,1181.6,295.41,104,4
32,1410,2048,4096,4096,concurrent,256,3,85.33,64,0.70028,4010,1410,True,1357.0,339.26,110,4
32,1410,1536,4096,4096,serial,192,2,96.0,64,0.75677,3588,1410,True,1127.6,281.89,105,4
32,1410,1536,4096,4096,concurrent,192,2,96.0,64,0.68884,4198,1410,True,1215.4,303.86,114,4
32,1200,0,0,0,comm_only,0,0,0,64,0.57765,4647,1200,True,560.0,140.0,103,4
32,1200,1024,4096,4096,serial,128,2,64.0,64,0.82549,3289,1200,True,694.3,173.58,105,4
32,1200,1024,4096,4096,concurrent,128,2,64.0,64,0.6392,4134,1200,True,797.0,199.26,101,4
32,1200,1280,4096,4096,serial,160,2,80.0,64,0.82469,3289,1200,True,752.5,188.13,105,4
32,1200,1280,4096,4096,concurrent,160,2,80.0,64,0.66997,3913,1200,True,874.7,218.69,100,4
32,1200,1792,4096,4096,serial,224,3,74.67,64,0.94569,2860,1200,True,790.0,197.49,104,4
32,1200,1792,4096,4096,concurrent,224,3,74.67,64,0.74644,3710,1200,True,905.5,226.38,108,4
32,1200,2048,4096,4096,serial,256,3,85.33,64,0.94577,2869,1200,True,829.3,207.32,105,4
32,1200,2048,4096,4096,concurrent,256,3,85.33,64,0.78107,3948,1200,True,933.6,233.41,123,4
32,1200,1536,4096,4096,serial,192,2,96.0,64,0.82431,3289,1200,True,799.1,199.78,105,4
32,1200,1536,4096,4096,concurrent,192,2,96.0,64,0.73139,3887,1200,True,882.2,220.54,111,4
