ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
16,0,8192,8192,8192,concurrent,2048,19,107.79,256,5.1179,552,1185,True,1602.9,400.72,111,4
22,0,1024,4096,4096,concurrent,128,2,64.0,256,2.09343,1133,1410,True,798.8,199.71,88,4
22,0,1024,8192,8192,concurrent,512,5,102.4,256,2.09824,1210,1410,True,1131.4,282.84,96,4
22,0,2048,4096,4096,concurrent,256,3,85.33,256,2.06781,1285,1410,True,918.9,229.73,102,4
22,0,2048,8192,8192,concurrent,512,5,102.4,256,2.11609,1145,1380,True,1559.0,389.74,91,4
22,0,4096,4096,4096,concurrent,512,5,102.4,256,2.08837,1235,1410,True,1164.3,291.08,98,4
22,0,8192,8192,8192,concurrent,2048,19,107.79,256,5.26266,556,1185,True,1594.6,398.65,115,4
32,0,1024,4096,4096,concurrent,128,2,64.0,256,2.02047,1193,1410,True,807.0,201.75,90,4
32,0,1024,8192,8192,concurrent,512,5,102.4,256,2.00824,1263,1410,True,1177.8,294.45,96,4
32,0,2048,4096,4096,concurrent,256,3,85.33,256,1.99957,1273,1410,True,947.9,236.98,97,4
32,0,2048,8192,8192,concurrent,512,5,102.4,256,2.29506,1199,1395,True,1525.2,381.31,107,4
32,0,4096,4096,4096,concurrent,512,5,102.4,256,2.00493,1284,1410,True,1201.4,300.35,98,4
32,0,8192,8192,8192,concurrent,2048,19,107.79,256,5.53294,542,1230,True,1599.5,399.86,119,4
48,0,1024,4096,4096,concurrent,128,2,64.0,256,2.01809,1097,1410,True,826.8,206.71,80,4
48,0,1024,8192,8192,concurrent,512,5,102.4,256,2.26803,1345,1410,True,1112.5,278.14,122,4
48,0,2048,4096,4096,concurrent,256,3,85.33,256,2.01047,1282,1410,True,975.4,243.86,98,4
48,0,2048,8192,8192,concurrent,512,5,102.4,256,2.77964,1154,1410,True,1384.9,346.24,129,4
48,0,4096,4096,4096,concurrent,512,5,102.4,256,2.2513,1340,1410,True,1153.1,288.28,120,4
48,0,8192,8192,8192,concurrent,2048,19,107.79,256,5.9349,509,1245,True,1579.5,394.86,120,4
64,0,1024,4096,4096,concurrent,128,2,64.0,256,2.06911,1181,1410,True,812.7,203.17,91,4
64,0,1024,8192,8192,concurrent,512,5,102.4,256,2.40829,1331,1410,True,1055.7,263.93,129,4
64,0,2048,4096,4096,concurrent,256,3,85.33,256,2.1655,1335,1410,True,918.3,229.59,114,4
64,0,2048,8192,8192,concurrent,512,5,102.4,256,2.92155,1067,1410,True,1335.4,333.85,125,4
64,0,4096,4096,4096,concurrent,512,5,102.4,256,2.39275,1336,1410,True,1082.6,270.65,129,4
64,0,8192,8192,8192,concurrent,2048,19,107.79,256,6.06069,498,1245,True,1601.3,400.33,120,4
