ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
4,1410,0,0,0,comm_only,0,0,0,128,3.18695,810,1410,True,504.7,126.18,98,4
4,1410,4096,4096,4096,gemm_only,512,5,102.4,128,0.58498,4763,1185,False,1597.1,399.28,108,4
4,1200,0,0,0,comm_only,0,0,0,128,3.65446,717,1200,True,422.3,105.58,100,4
4,1200,4096,4096,4096,gemm_only,512,5,102.4,128,0.63247,4169,1200,True,1291.1,322.78,101,4
4,900,0,0,0,comm_only,0,0,0,128,4.6769,555,900,True,374.7,93.68,99,4
4,900,4096,4096,4096,gemm_only,512,5,102.4,128,0.83185,3171,900,True,874.5,218.64,101,4
4,705,0,0,0,comm_only,0,0,0,128,5.84048,446,705,True,360.6,90.16,100,4
4,705,4096,4096,4096,gemm_only,512,5,102.4,128,1.05349,2505,705,True,732.0,183.01,101,4
4,510,0,0,0,comm_only,0,0,0,128,7.65515,342,510,True,348.3,87.08,100,4
4,510,4096,4096,4096,gemm_only,512,5,102.4,128,1.44021,1818,510,True,598.5,149.63,101,4
4,300,0,0,0,comm_only,0,0,0,128,12.56318,207,300,True,336.3,84.08,99,4
4,300,4096,4096,4096,gemm_only,512,5,102.4,128,2.4182,1081,300,True,455.5,113.89,100,4
