ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
4,1410,0,0,0,comm_only,0,0,0,128,3.18934,811,1410,True,505.3,126.33,99,4
4,1410,4096,4096,4096,gemm_only,512,5,102.4,128,0.58566,4820,1215,False,1601.8,400.46,110,4
4,1200,0,0,0,comm_only,0,0,0,128,3.66472,713,1200,True,422.6,105.66,100,4
4,1200,4096,4096,4096,gemm_only,512,5,102.4,128,0.63386,4180,1200,True,1290.9,322.72,102,4
4,900,0,0,0,comm_only,0,0,0,128,4.68335,558,900,True,375.5,93.87,100,4
4,900,4096,4096,4096,gemm_only,512,5,102.4,128,0.84584,3153,900,True,871.9,217.98,103,4
4,705,0,0,0,comm_only,0,0,0,128,5.8392,448,705,True,360.6,90.16,100,4
4,705,4096,4096,4096,gemm_only,512,5,102.4,128,1.07146,2490,705,True,733.0,183.26,103,4
4,510,0,0,0,comm_only,0,0,0,128,7.65839,340,510,True,348.3,87.08,99,4
4,510,4096,4096,4096,gemm_only,512,5,102.4,128,1.45967,1816,510,True,597.9,149.48,102,4
4,300,0,0,0,comm_only,0,0,0,128,12.5713,207,300,True,336.3,84.08,100,4
4,300,4096,4096,4096,gemm_only,512,5,102.4,128,2.43711,1079,300,True,455.2,113.81,101,4
