ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
4,1410,0,0,0,comm_only,0,0,0,128,3.18321,813,1410,True,492.6,123.15,99,4
4,1410,4096,4096,4096,gemm_only,512,5,102.4,128,0.58441,4854,1230,False,1613.9,403.49,111,4
4,1200,0,0,0,comm_only,0,0,0,128,3.65594,711,1200,True,415.0,103.75,99,4
4,1200,4096,4096,4096,gemm_only,512,5,102.4,128,0.63442,4183,1200,True,1275.0,318.75,102,4
4,900,0,0,0,comm_only,0,0,0,128,4.67241,555,900,True,368.8,92.19,99,4
4,900,4096,4096,4096,gemm_only,512,5,102.4,128,0.83227,3179,900,True,866.3,216.58,102,4
4,705,0,0,0,comm_only,0,0,0,128,5.84447,446,705,True,354.4,88.6,100,4
4,705,4096,4096,4096,gemm_only,512,5,102.4,128,1.06188,2497,705,True,723.9,180.99,102,4
4,510,0,0,0,comm_only,0,0,0,128,7.66907,341,510,True,343.6,85.91,100,4
4,510,4096,4096,4096,gemm_only,512,5,102.4,128,1.45784,1811,510,True,591.4,147.85,101,4
4,300,0,0,0,comm_only,0,0,0,128,12.57581,207,300,True,331.9,82.98,99,4
4,300,4096,4096,4096,gemm_only,512,5,102.4,128,2.43503,1080,300,True,450.2,112.55,101,4
