ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
4,1410,0,0,0,comm_only,0,0,0,128,3.18739,816,1410,True,505.8,126.44,100,4
4,1410,4096,4096,4096,gemm_only,512,5,102.4,128,0.58589,4853,1185,False,1598.9,399.71,112,4
4,1200,0,0,0,comm_only,0,0,0,128,3.67456,714,1200,True,422.9,105.71,101,4
4,1200,4096,4096,4096,gemm_only,512,5,102.4,128,0.63388,4184,1200,True,1282.8,320.7,102,4
4,900,0,0,0,comm_only,0,0,0,128,4.68804,556,900,True,375.3,93.83,100,4
4,900,4096,4096,4096,gemm_only,512,5,102.4,128,0.83361,3160,900,True,870.4,217.59,101,4
4,705,0,0,0,comm_only,0,0,0,128,5.85818,447,705,True,360.0,90.01,100,4
4,705,4096,4096,4096,gemm_only,512,5,102.4,128,1.05546,2500,705,True,733.5,183.38,102,4
4,510,0,0,0,comm_only,0,0,0,128,7.65657,340,510,True,348.6,87.15,100,4
4,510,4096,4096,4096,gemm_only,512,5,102.4,128,1.44257,1817,510,True,597.7,149.43,101,4
4,300,0,0,0,comm_only,0,0,0,128,12.57306,207,300,True,336.6,84.15,100,4
4,300,4096,4096,4096,gemm_only,512,5,102.4,128,2.41927,1082,300,True,454.8,113.69,100,4
