ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
8,1410,0,0,0,comm_only,0,0,0,128,1.79337,1474,1410,True,569.9,142.48,101,4
8,1410,4096,4096,4096,gemm_only,512,5,102.4,128,0.58696,4877,1215,False,1590.1,397.53,113,4
8,1200,0,0,0,comm_only,0,0,0,128,2.02474,1299,1200,True,470.5,117.63,101,4
8,1200,4096,4096,4096,gemm_only,512,5,102.4,128,0.63294,4169,1200,True,1295.6,323.9,101,4
8,900,0,0,0,comm_only,0,0,0,128,2.55684,1034,900,True,411.4,102.85,102,4
8,900,4096,4096,4096,gemm_only,512,5,102.4,128,0.8339,3169,900,True,869.6,217.4,101,4
8,705,0,0,0,comm_only,0,0,0,128,3.14726,830,705,True,391.2,97.79,100,4
8,705,4096,4096,4096,gemm_only,512,5,102.4,128,1.05435,2500,705,True,734.5,183.63,101,4
8,510,0,0,0,comm_only,0,0,0,128,4.04063,652,510,True,374.3,93.57,101,4
8,510,4096,4096,4096,gemm_only,512,5,102.4,128,1.44177,1823,510,True,600.3,150.09,101,4
8,300,0,0,0,comm_only,0,0,0,128,6.39237,408,300,True,356.0,89.0,100,4
8,300,4096,4096,4096,gemm_only,512,5,102.4,128,2.42031,1079,300,True,456.3,114.08,100,4
