ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
8,1410,0,0,0,comm_only,0,0,0,128,1.80476,1478,1410,True,568.7,142.19,102,4
8,1410,4096,4096,4096,gemm_only,512,5,102.4,128,0.59451,4820,1215,False,1596.1,399.02,113,4
8,1200,0,0,0,comm_only,0,0,0,128,2.04159,1300,1200,True,469.1,117.29,102,4
8,1200,4096,4096,4096,gemm_only,512,5,102.4,128,0.64489,4149,1200,True,1290.3,322.58,103,4
8,900,0,0,0,comm_only,0,0,0,128,2.57345,1025,900,True,409.7,102.43,101,4
8,900,4096,4096,4096,gemm_only,512,5,102.4,128,0.84436,3152,900,True,870.1,217.53,102,4
8,705,0,0,0,comm_only,0,0,0,128,3.15123,825,705,True,390.1,97.54,100,4
8,705,4096,4096,4096,gemm_only,512,5,102.4,128,1.06707,2500,705,True,735.3,183.82,103,4
8,510,0,0,0,comm_only,0,0,0,128,4.06485,649,510,True,373.6,93.39,101,4
8,510,4096,4096,4096,gemm_only,512,5,102.4,128,1.45758,1814,510,True,599.1,149.79,101,4
8,300,0,0,0,comm_only,0,0,0,128,6.40401,408,300,True,355.4,88.84,100,4
8,300,4096,4096,4096,gemm_only,512,5,102.4,128,2.43739,1079,300,True,455.7,113.91,101,4
