rep,m,n,k,freq_req_mhz,n_squat,sm_avail,latency_ms,power_w,energy_mj,gflops,clock_sm_med,clock_sm_min,clock_held,throttle,temp_c,p_squat_w,probe_sm_count,probe_ok,iters,window_s,n_samples,power_min_w,power_max_w,status
1,8192,8192,8192,1200,81,27,18.706071,153.985,2880.4544,58778.3,1200,1200,True,none,49,80.012,27,True,105,1.964,30,153.127,154.583,ok
1,4096,4096,4096,1200,81,27,2.475475,141.912,351.2996,55520.2,1200,1200,True,none,48,80.012,27,True,788,1.951,29,139.477,143.963,ok
1,2048,8192,8192,1200,81,27,4.850167,150.757,731.1967,56673.9,1200,1200,True,none,48,80.012,27,True,406,1.969,30,149.782,152.102,ok
1,2048,8192,8192,1200,94,14,9.160031,119.656,1096.0526,30008.4,1200,1200,True,none,46,76.483,14,True,214,1.96,30,119.334,119.656,ok
1,8192,16384,16384,1200,94,14,143.011414,122.243,17482.1442,30753.1,1200,1200,True,none,46,76.483,14,True,13,1.859,27,121.646,122.833,ok
1,4096,8192,8192,1200,94,14,18.22401,119.656,2180.6121,30166.6,1200,1200,True,none,46,76.483,14,True,108,1.968,30,119.334,119.924,ok
1,4096,16384,16384,1200,94,14,71.712225,121.975,8747.0987,30664.6,1200,1200,True,none,45,76.483,14,True,27,1.936,29,121.057,122.243,ok
1,8192,8192,8192,1200,94,14,36.313767,119.656,4345.1601,30278.1,1200,1200,True,none,45,76.483,14,True,54,1.961,30,118.737,119.656,ok
1,2048,16384,16384,1200,94,14,35.99526,121.378,4369.0327,30546.0,1200,1200,True,none,45,76.483,14,True,55,1.98,30,120.789,121.646,ok
1,4096,4096,4096,1200,94,14,4.68633,109.795,514.5355,29327.6,1200,1200,True,none,45,76.483,14,True,416,1.95,29,109.465,109.795,ok
1,1024,8192,8192,1200,94,14,4.961279,107.743,534.543,27702.3,1200,1200,True,none,44,76.483,14,True,393,1.95,29,107.153,108.011,ok
1,1024,16384,16384,1200,94,14,18.077123,119.495,2160.1258,30411.7,1200,1200,True,none,45,76.483,14,True,109,1.97,30,119.058,119.924,ok
1,2048,4096,4096,1200,94,14,2.386652,107.743,257.1451,28793.2,1200,1200,True,none,44,76.483,14,True,782,1.866,28,107.475,108.011,ok
