ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
32,1410,0,0,0,comm_only,0,0,0,128,1.03457,2574,1410,True,668.9,167.22,102,4
32,1410,4096,4096,4096,gemm_only,512,5,102.4,128,0.58789,4874,1230,False,1603.2,400.81,113,4
32,1200,0,0,0,comm_only,0,0,0,128,1.08629,2421,1200,True,552.4,138.09,101,4
32,1200,4096,4096,4096,gemm_only,512,5,102.4,128,0.63315,4186,1200,True,1292.1,323.01,102,4
32,900,0,0,0,comm_only,0,0,0,128,1.33554,1982,900,True,474.5,118.63,102,4
32,900,4096,4096,4096,gemm_only,512,5,102.4,128,0.83265,3179,900,True,871.9,217.97,102,4
32,705,0,0,0,comm_only,0,0,0,128,1.70725,1544,705,True,441.1,110.28,101,4
32,705,4096,4096,4096,gemm_only,512,5,102.4,128,1.05535,2502,705,True,733.2,183.3,101,4
32,510,0,0,0,comm_only,0,0,0,128,1.92224,1376,510,True,425.1,106.27,102,4
32,510,4096,4096,4096,gemm_only,512,5,102.4,128,1.44125,1824,510,True,598.3,149.57,101,4
32,300,0,0,0,comm_only,0,0,0,128,2.14609,1225,300,True,412.4,103.1,101,4
32,300,4096,4096,4096,gemm_only,512,5,102.4,128,2.42201,1081,300,True,455.4,113.85,100,4
