ctas,clock,m,n,k,mode,grid,waves,s_eff,ar_mib,iter_ms,iters,clock_min,clock_held,power_node_w,power_per_gpu_w,n_samples,world
32,1410,0,0,0,comm_only,0,0,0,128,1.03351,2603,1410,True,669.9,167.48,103,4
32,1410,4096,4096,4096,gemm_only,512,5,102.4,128,0.58698,4814,1215,False,1596.2,399.05,111,4
32,1200,0,0,0,comm_only,0,0,0,128,1.08073,2443,1200,True,553.3,138.31,101,4
32,1200,4096,4096,4096,gemm_only,512,5,102.4,128,0.6323,4188,1200,True,1293.4,323.35,102,4
32,900,0,0,0,comm_only,0,0,0,128,1.33492,1977,900,True,475.1,118.77,101,4
32,900,4096,4096,4096,gemm_only,512,5,102.4,128,0.83255,3180,900,True,872.5,218.12,102,4
32,705,0,0,0,comm_only,0,0,0,128,1.68877,1563,705,True,442.1,110.53,101,4
32,705,4096,4096,4096,gemm_only,512,5,102.4,128,1.05328,2502,705,True,732.0,183.0,101,4
32,510,0,0,0,comm_only,0,0,0,128,1.91172,1351,510,True,426.1,106.51,99,4
32,510,4096,4096,4096,gemm_only,512,5,102.4,128,1.44114,1824,510,True,599.0,149.74,101,4
32,300,0,0,0,comm_only,0,0,0,128,2.13795,1231,300,True,413.8,103.44,101,4
32,300,4096,4096,4096,gemm_only,512,5,102.4,128,2.41761,1083,300,True,457.5,114.38,100,4
